p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.011167655419456e+35,10000000000.0,2.0,2,1.8246525709919146,12.783830446663929,0.21076696530758002,0.8449318460791054,0.05057581115341706,81.06602635076614,0.5310016959708566,True,False
1.06558035900799e+35,10000000000.0,2.0,2,1.4916818920501222,13.121168365156448,0.16787540387814898,0.7017937746225469,0.07441830702189818,372.09443447681605,0.3832137781943254,True,False
1.8873918221350917e+35,10000000000.0,2.0,2,1.793922898516366,12.831983157973392,0.20643976380563975,0.8419194750220096,0.0521855127141123,92.78802441673747,0.5147112445857457,True,False
1.4639196536310168e+35,10000000000.0,2.0,2,1.6642486636560907,12.972204782974824,0.18944702161880939,0.7439419400427637,0.06282154511860387,171.6241681008859,0.4528715406946597,True,False
1.2099254744119544e+35,10000000000.0,2.0,2,1.5618020256154503,13.078016158722555,0.17634675524412566,0.7495106093456867,0.06801561005644818,265.8765122576507,0.41005206004555284,True,False
2.433362979605363e+35,10000000000.0,2.0,2,1.912046445938816,12.655519907805969,0.22310114915346435,0.8946502052012588,0.04481699437773032,54.05581656124468,0.5817940810189984,True,False
2.5929437974046777e+35,10000000000.0,2.0,2,1.939271862566589,12.61313850040756,0.2270381778518896,0.9232796660084104,0.04271211049203493,47.20253351780275,0.5958909874366067,True,False
1.289272821396803e+35,10000000000.0,2.0,2,1.5963975587516852,13.052134546429265,0.18061044969026155,0.7798371314485975,0.06467586820650484,224.35545763919174,0.42398363116009014,True,False
2.7629899825260174e+35,10000000000.0,2.0,2,1.964738692356806,12.526795607052625,0.23160512622801513,0.9269360886066101,0.041252158968057236,41.268110576982494,0.99724054609867,True,False
1.5599240300749914e+35,10000000000.0,2.0,2,1.697449825561968,12.9167517934976,0.19405596310360212,0.7222084081517179,0.06194021791148596,150.0536302377812,0.46782652493481397,True,False
2.1430607522871213e+35,10000000000.0,2.0,2,1.8546152171116554,12.724069188931901,0.21523413925007703,0.8467760929485836,0.04899236248741699,70.71008088129251,0.5476163028467078,True,False
1.771233681420492e+35,10000000000.0,2.0,2,1.7624676492393139,12.87148540566769,0.2021975302021208,0.8387566919425083,0.05380324836547228,106.12996121114895,0.4987493024584642,True,False
